trajID	start	end	startTime	dijSol
047246ba75df5baf599b834d049e6d95	89328	181179	00:00:00	[89328, 89327, 113356, 14966, 14948, 14943, 15176, 90500, 90510, 90512, 107313, 147849, 147833, 147844, 107304, 15166, 107296, 147837, 147835, 100727, 12908, 12909, 89306, 164138, 14883, 14877, 15138, 78397, 78391, 78392, 78399, 167461, 14876, 167569, 184836, 190921, 5551, 14858, 167504, 191066, 191067, 68291, 191068, 3446, 3447, 3449, 28398, 28395, 28396, 28397, 16668, 92371, 92373, 92367, 16667, 3464, 190984, 16656, 190981, 190980, 16657, 190982, 3450, 191428, 168259, 93692, 4048, 16778, 93685, 98947, 3418, 112134, 112132, 14271, 174865, 174858, 188653, 174855, 174849, 190868, 68363, 3417, 121056, 121058, 106431, 17672, 3396, 14095, 28278, 36478, 36479, 36480, 47188, 47184, 47189, 8472, 47190, 111361, 114384, 114383, 98021, 173455, 111332, 111335, 111336, 188668, 188669, 6145, 38127, 171774, 29552, 29758, 84254, 228879, 6164, 229572, 186561, 186563, 186566, 186490, 84840, 59664, 59665, 84912, 7066, 7067, 7068, 7069, 181924, 59669, 59670, 7070, 7071, 7072, 181286, 181287, 181732, 181846, 34781, 34782, 181220, 181222, 181758, 34778, 34779, 34780, 181755, 7999, 96423, 96424, 181652, 7052, 100214, 100215, 100204, 181173, 181707, 181702, 111684, 111683, 42599, 42598, 59636, 189684, 181177, 181179]:479.0
b75754157080ff5ade2babdc66cb7d10	243370	49148	00:00:00	[243370, 207168, 207164, 236443, 243379, 234694, 234656, 207238, 40393, 207222, 66561, 40401, 66560, 66549, 161781, 161739, 66550, 238590, 238588, 238589, 161744, 65866, 161710, 161717, 51734, 51739, 51742, 161699, 161698, 51710, 161683, 161680, 161681, 66412, 66413, 161671, 40670, 66637, 127233, 105168, 105169, 105176, 130489, 54501, 40791, 40790, 40789, 40788, 40787, 54515, 79616, 130581, 49148]:411.0
a6fb62d010768f8231a0119c2539c858	48194	48851	00:00:00	[48194, 48180, 48183, 27793, 27795, 27796, 48292, 48849, 48851]:43.0
4a838052a4c48af543c6dc42e4e1b9c7	192675	192832	00:00:00	[192675, 81133, 81132, 81142, 81150, 81143, 81158, 81152, 49037, 192722, 192832]:48.0
39a1c6b34e59c5bee39554dd22d97508	209561	53839	00:00:00	[209561, 68910, 68426, 68430, 68435, 68072, 80460, 80464, 51525, 80437, 67990, 68050, 68603, 58847, 6964, 6965, 67930, 67931, 67911, 67932, 67933, 67914, 67934, 67935, 67943, 67938, 58820, 6915, 58821, 58822, 58824, 6987, 58830, 58833, 114403, 68442, 6949, 114406, 114407, 69524, 69518, 6921, 53839]:450.0
9d214c55e4838fe7bf2b6fe4fff42c1d	48708	593	00:00:00	[48708, 39989, 7762, 125382, 93544, 124740, 124739, 7758, 20102, 126942, 593]:48.0
d127a89b83f4304c46392e849738cf09	8475	55057	00:00:00	[8475, 167222, 47185, 47184, 47188, 36480, 36479, 36478, 28278, 14124, 14087, 14083, 3415, 3416, 3417, 68363, 190868, 174849, 174855, 188653, 174858, 174865, 14271, 112132, 112134, 3418, 98947, 93685, 16778, 4048, 93692, 168259, 191428, 3450, 190982, 16657, 190980, 190981, 16656, 190984, 3464, 16667, 92367, 92360, 92377, 167475, 216841, 28399, 3428, 3432, 184837, 184839, 167503, 14859, 15231, 184836, 78396, 19081, 8903, 8918, 19068, 71741, 71742, 149570, 149571, 149526, 149518, 149525, 15219, 198527, 4110, 124502, 50890, 162156, 162162, 3465, 3466, 5312, 55056, 190039, 7675, 243749, 216703, 59435, 216708, 216691, 42161, 216693, 55057]:502.0
0702412c6b94f3ca7d0861eb80d56e9f	52980	32141	00:00:00	[52980, 52992, 52989, 52988, 52956, 128353, 49142, 246568, 15812, 246549, 49156, 133230, 105117, 105113, 130581, 49148, 15883, 197653, 40772, 15907, 79611, 19270, 69425, 15923, 79571, 127312, 34508, 176959, 40639, 79577, 229121, 79646, 229117, 226649, 40579, 171678, 171672, 60539, 60540, 40603, 40605, 115375, 40601, 40637, 40626, 40559, 54910, 54911, 32141]:299.0
061732b615ee933b742efcd1e59f01be	9964	38368	00:00:00	[9964, 6479, 6481, 211258, 86138, 105216, 105214, 68719, 91408, 117494, 117991, 129988, 126035, 33575, 126026, 10849, 4671, 13032, 92414, 126027, 126024, 54478, 180551, 180548, 180549, 43116, 43118, 54476, 54467, 54468, 42605, 42606, 13999, 122063, 13989, 54492, 7867, 13986, 43590, 125668, 129085, 129089, 129088, 105140, 105143, 207555, 129077, 129092, 209506, 209399, 209507, 209408, 3313, 209463, 209464, 209431, 755, 756, 757, 209457, 145144, 145145, 114703, 197553, 50432, 106568, 209375, 116408, 197565, 209374, 209377, 110748, 110751, 239828, 104454, 209356, 231859, 209358, 5279, 5278, 117416, 202532, 38459, 202530, 202531, 648, 40315, 124610, 85069, 47214, 15095, 48703, 48707, 177845, 5005, 177840, 177841, 54726, 177843, 878, 879, 880, 881, 2465, 143237, 2474, 23169, 202364, 202365, 888, 901, 1265, 73759, 73762, 202336, 2545, 2547, 202330, 81325, 202329, 100193, 416, 193224, 84451, 84453, 84455, 164405, 84702, 171894, 245719, 408, 84800, 254, 100195, 84795, 2135, 2136, 111400, 127298, 294, 334, 390, 208132, 4729, 0, 474, 1481, 208170, 208193, 208148, 7040, 8536, 8537, 8538, 121939, 121932, 121941, 121943, 40220, 40224, 121938, 121945, 8970, 122614, 3125, 200039, 122023, 60490, 8564, 8565, 61298, 200735, 36324, 60494, 175737, 200733, 200740, 42622, 201682, 201681, 201684, 201688, 13205, 106329, 106328, 81482, 201789, 129379, 201794, 13563, 106658, 202209, 202217, 206019, 135370, 135371, 60800, 15389, 60801, 60802, 60809, 60810, 36105, 36109, 75615, 75631, 206567, 206565, 61193, 61194, 555, 558, 206670, 1095, 1097, 4235, 206713, 206714, 4720, 1098, 1099, 207088, 207089, 206822, 40396, 139445, 207135, 207140, 33380, 33381, 38365, 38367, 38368]:1053.0
fad6b208b87f5c04a1c2cb39358aa9e1	13351	5336	00:00:00	[13351, 13352, 5533, 5537, 143515, 49265, 49267, 49268, 5502, 5506, 143656, 143516, 13339, 13349, 128261, 108775, 23233, 108801, 8000, 8007, 122546, 122548, 46626, 122549, 122550, 122551, 122566, 198771, 13319, 46652, 198746, 198731, 54806, 54798, 37434, 37385, 37427, 37433, 198786, 108203, 54987, 55003, 55004, 237266, 40887, 40886, 25413, 4444, 25415, 5335, 5336]:481.0
4baa1251eab5acc5c2cd18390fa13982	116329	53819	00:00:00	[116329, 118577, 118578, 50450, 50453, 50459, 50460, 217363, 118600, 46284, 46287, 46289, 46281, 46274, 46280, 47970, 46221, 46202, 46203, 46207, 46210, 46246, 46236, 46240, 48041, 48033, 48036, 48039, 47975, 47987, 48018, 48010, 48013, 48016, 47988, 47996, 47998, 26068, 156364, 26055, 26061, 26062, 26064, 26065, 150796, 150744, 151917, 68268, 40332, 26069, 40334, 87835, 26136, 69120, 85320, 85313, 85314, 85315, 85317, 26100, 26079, 25955, 25950, 25964, 25967, 26112, 26121, 26122, 26123, 26125, 26126, 26128, 51017, 85272, 227662, 155049, 145933, 145934, 25968, 50623, 21182, 21134, 56861, 56853, 21127, 21122, 21099, 21103, 21104, 21109, 21121, 31351, 31338, 31357, 54408, 60139, 60138, 60136, 20528, 20527, 20525, 20524, 133117, 56147, 133178, 56087, 133176, 133165, 56083, 133166, 133167, 56153, 56154, 20566, 20604, 54979, 20730, 20732, 20735, 20737, 53838, 53836, 22569, 22568, 105446, 53835, 53819]:739.0
196f8c368daa057c1280814abbb5c992	173121	63925	00:00:00	[173121, 173119, 64800, 27992, 173183, 13694, 28011, 28012, 28014, 28105, 13675, 13684, 13690, 29438, 63925]:70.0
cc8bbb7217a3925a606458104172da7f	209561	155448	00:00:00	[209561, 68910, 46055, 2389, 2390, 166353, 164093, 164124, 164128, 164123, 228897, 46062, 46082, 46103, 46102, 46115, 52447, 17516, 17521, 21624, 21633, 21635, 101459, 30560, 21420, 21421, 53242, 53241, 30536, 30538, 45487, 45486, 45485, 45484, 45483, 21602, 21605, 30583, 21648, 8853, 8857, 45481, 32956, 32957, 32958, 32959, 103148, 135919, 27039, 27043, 27046, 32960, 94506, 94507, 94479, 32930, 136102, 108236, 26988, 53465, 53468, 27013, 62491, 84994, 128716, 128695, 137358, 97265, 137359, 137361, 26994, 32612, 29779, 7325, 27022, 7108, 3997, 3998, 4002, 95584, 95572, 95573, 7081, 7082, 4003, 4005, 4006, 4010, 4012, 7307, 4013, 4017, 4034, 4036, 96051, 96037, 96041, 96100, 15398, 15399, 15400, 15401, 15402, 15403, 15404, 6925, 100123, 44997, 52955, 49473, 44995, 22913, 44993, 49458, 188797, 188800, 49463, 19513, 151315, 44972, 19484, 188890, 189299, 130206, 189302, 19478, 106305, 189347, 100278, 78473, 189349, 43728, 123886, 26424, 22787, 78471, 189351, 189358, 71703, 189457, 151299, 22988, 189438, 117891, 19551, 78406, 189528, 9835, 189529, 189521, 189522, 189523, 52570, 52567, 231537, 78415, 78417, 80685, 188022, 188017, 228873, 129552, 129551, 129547, 129553, 22703, 22711, 22709, 97153, 22715, 22701, 104267, 104246, 104253, 104257, 104258, 61908, 153079, 153080, 13893, 13894, 13897, 99996, 13907, 181962, 181963, 181971, 181973, 181976, 3107, 5788, 788, 789, 790, 181982, 181988, 181985, 161608, 59665, 34812, 19743, 38129, 186441, 186477, 186476, 161610, 186480, 96710, 96711, 80283, 187121, 214517, 114711, 14370, 187125, 156030, 67097, 84941, 4847, 67086, 67091, 24474, 24475, 187001, 3805, 3806, 3807, 45329, 45330, 45331, 45332, 45321, 45326, 172684, 45299, 136222, 186946, 226523, 45276, 45277, 136235, 25945, 15033, 155469, 155453, 155448]:1047.0
cf1b2a201ff00f7ba967f4f57140e256	109389	65045	00:00:00	[109389, 60532, 109375, 109269, 109450, 109273, 109254, 32096, 32112, 85446, 85445, 85442, 85441, 32163, 32165, 53850, 85577, 109466, 85635, 109565, 32268, 32269, 32273, 109398, 65038, 65040, 65042, 65045]:211.0
9c43fec132e1a7dd550b1dd3ef85f099	157104	7656	00:00:00	[157104, 157115, 163953, 4971, 14763, 7656]:33.0
c8036c995843f2edec5486fe02967327	49858	48628	00:00:00	[49858, 48636, 48606, 48626, 48628]:14.0
2891d035558c8ed8c53379511d6fd098	115164	228026	00:00:00	[115164, 171644, 171542, 171543, 217362, 171678, 40579, 226649, 229117, 79646, 229121, 79577, 79578, 228026]:124.0
6566fc9dc2b2a0084dbc897b13a775b6	7029	7008	00:00:00	[7029, 6996, 7008]:71.0
4f2cb8ca0ca05c0b734d1fd82a9890ee	113305	176682	00:00:00	[113305, 113285, 113286, 113304, 113314, 113318, 113287, 113295, 194306, 15019, 15181, 15182, 15183, 15184, 15185, 208502, 81490, 194301, 194302, 111954, 153280, 14837, 14842, 15186, 15209, 15213, 153316, 153346, 90472, 90471, 90470, 149728, 90440, 90437, 106115, 19090, 19112, 104957, 135482, 130878, 34916, 34917, 130871, 42482, 42481, 117428, 42538, 153307, 146291, 146323, 146319, 130960, 130953, 110305, 19055, 130949, 131014, 13484, 13475, 95446, 42419, 42417, 42423, 42421, 152030, 147678, 147667, 95378, 51072, 51071, 176678, 176682]:310.0
d261b33f7453180db40d5b19fc856ea2	61284	136530	00:00:00	[61284, 151608, 168658, 168653, 165963, 165964, 62246, 62231, 62260, 62283, 62253, 62282, 107648, 107658, 90036, 107739, 107647, 107645, 107437, 107423, 107429, 100526, 62308, 25710, 25709, 25708, 112124, 107744, 107743, 175827, 175812, 175810, 175809, 25735, 25734, 25727, 25729, 25730, 25731, 25672, 25674, 25675, 25682, 25685, 25686, 25687, 25693, 25695, 17439, 17438, 19823, 19820, 19818, 19816, 54115, 54116, 146532, 184618, 146524, 17215, 83068, 82978, 82925, 23514, 23516, 82999, 23550, 83129, 83131, 83132, 83133, 55338, 23705, 23706, 23707, 23708, 23709, 136530]:315.0
109f7961a1e460e07e870b4013c52ec7	211521	238955	00:00:00	[211521, 12150, 12151, 12152, 12154, 199965, 199966, 199959, 199960, 199962, 199973, 61357, 200258, 199954, 3505, 215670, 160924, 160931, 160937, 1728, 1730, 1102, 1713, 1727, 1737, 1750, 1682, 1684, 62342, 81358, 62346, 1111, 62343, 1032, 184921, 61334, 184926, 149247, 81384, 81385, 184934, 81388, 29184, 184920, 1494, 174332, 6517, 61986, 207, 218, 5266, 10239, 183943, 5261, 183976, 15949, 183973, 335, 5203, 5204, 68305, 68304, 31962, 31963, 8720, 8721, 8722, 10958, 709, 710, 34135, 34139, 705, 708, 62401, 10979, 5183, 5185, 5187, 33589, 17370, 10906, 10996, 10989, 10993, 169234, 10880, 11219, 71133, 72826, 2815, 2816, 2818, 33744, 191793, 18803, 193336, 193424, 3190, 7688, 4677, 33644, 35863, 35883, 34110, 22543, 34106, 34105, 36439, 238967, 238955]:356.0
9c98d409b9be3d09e31f402760e02566	209723	231283	00:00:00	[209723, 209744, 217192, 217193, 76717, 137163, 76725, 25547, 25583, 151018, 2928, 151307, 219752, 29884, 2802, 192291, 192154, 54879, 192155, 192153, 150248, 37813, 33861, 33862, 33864, 52111, 52112, 146377, 34018, 34022, 34023, 34126, 34128, 106808, 34134, 34133, 34132, 33542, 33541, 33540, 33539, 133686, 194782, 194781, 133688, 194932, 5723, 5724, 166416, 194940, 194941, 3709, 3718, 49650, 5719, 43706, 101414, 114167, 2429, 2440, 203781, 213671, 188434, 170933, 170932, 223169, 223244, 219314, 222710, 219355, 217612, 234640, 218571, 239828, 104454, 209356, 231859, 209358, 5279, 5278, 117416, 202532, 38459, 202530, 202531, 648, 40315, 124610, 85069, 47214, 15095, 48703, 48707, 177845, 5005, 177840, 177841, 54726, 177843, 878, 879, 880, 881, 2465, 143237, 2474, 23169, 202364, 202365, 888, 901, 1265, 73759, 73762, 202336, 2545, 2547, 202330, 81325, 202329, 100193, 416, 193224, 84451, 84453, 84455, 164405, 84702, 171894, 245719, 408, 84800, 254, 100195, 84795, 2135, 2136, 111400, 127298, 294, 334, 390, 208132, 4729, 0, 474, 1481, 208170, 208193, 208148, 7040, 8536, 8537, 8538, 121939, 121932, 121941, 121943, 40220, 111292, 122161, 101383, 198869, 101378, 61753, 198876, 101389, 198868, 101398, 198888, 101388, 101375, 101374, 101373, 2842, 2845, 101342, 2846, 99823, 99832, 84735, 140413, 140414, 186702, 186710, 3868, 3869, 3800, 59678, 204999, 716, 717, 28310, 28311, 5293, 741, 745, 140275, 231280, 231283]:1007.0
b4297271ab5c61d3328ccf1e5f3e37dc	2459	6928	00:00:00	[2459, 106973, 2470, 2474, 2544, 2543, 171374, 23735, 885, 886, 887, 177842, 5006, 588, 114438, 47210, 85066, 644, 647, 648, 202531, 202530, 38459, 202532, 117416, 5278, 5279, 209358, 209388, 209390, 219317, 218571, 234649, 197556, 106542, 106545, 114702, 106548, 209455, 209459, 209460, 197547, 758, 760, 34603, 34605, 34608, 209508, 209470, 209482, 209509, 53457, 105140, 105143, 105144, 207550, 207553, 52009, 207562, 61393, 61394, 14007, 111277, 193978, 14003, 193983, 193986, 100154, 100156, 809, 812, 106841, 114766, 40206, 111286, 104818, 111283, 770, 772, 202013, 5717, 121974, 202019, 5725, 67871, 79367, 124537, 199030, 124539, 748, 749, 750, 195226, 134755, 79368, 195239, 195241, 63189, 194824, 131436, 45990, 194767, 11581, 5762, 5764, 166262, 5769, 5766, 143514, 7885, 172036, 114437, 46874, 11601, 46867, 46865, 10778, 10997, 11015, 10793, 78402, 173475, 47196, 47194, 12204, 11059, 8477, 47190, 8472, 47189, 47184, 47188, 36480, 36479, 36478, 28278, 14095, 3396, 3397, 3399, 188281, 177102, 28451, 177101, 28429, 28448, 177132, 177129, 28450, 78420, 78418, 189792, 189787, 16614, 189783, 4038, 29633, 29649, 29650, 29639, 172345, 189773, 189774, 29651, 29652, 29644, 16761, 117892, 117833, 16755, 189545, 16758, 170843, 16782, 52565, 52566, 22876, 189524, 189526, 19026, 117890, 78407, 189520, 189454, 189455, 189456, 189461, 189462, 18928, 19034, 189458, 189460, 189350, 78472, 189352, 26425, 189356, 43729, 116761, 95053, 78474, 95054, 189345, 72360, 189343, 19477, 89022, 19014, 18975, 22846, 189300, 189298, 19017, 188791, 22961, 22964, 188796, 188799, 18999, 44994, 49457, 128564, 128562, 128573, 44996, 188806, 19493, 42554, 42555, 42556, 42557, 6925, 6927, 6928]:607.0
6c828534eaa09c95ae7d9beb6e2d79e2	168390	81782	00:00:00	[168390, 168383, 168393, 168395, 168397, 168398, 168399, 168400, 168401, 168402, 168403, 168404, 168428, 112265, 168432, 112258, 168444, 3972, 53789, 4638, 6660, 53790, 27325, 53802, 53803, 53805, 6637, 6643, 95654, 95658, 95622, 84605, 95629, 168511, 168477, 168512, 117910, 117912, 220421, 220422, 220612, 220607, 220391, 220393, 160689, 220405, 220411, 112225, 112218, 112217, 112226, 112195, 112228, 220429, 220425, 112213, 112210, 112206, 112189, 112190, 120765, 120766, 120772, 120774, 120778, 120779, 120832, 220281, 220265, 220259, 4597, 4594, 4593, 4601, 24798, 24801, 26309, 60637, 60645, 143623, 60639, 60641, 4602, 4555, 4557, 143548, 4565, 4133, 4572, 81551, 143596, 228202, 228204, 4214, 4215, 4150, 4149, 8021, 8023, 8028, 8036, 5502, 5506, 143656, 143516, 13339, 13349, 5532, 13351, 13352, 128267, 233105, 233104, 88077, 221279, 157520, 147528, 147530, 94628, 87481, 87482, 143984, 90779, 90780, 90784, 88185, 90682, 90685, 90686, 87414, 87418, 87419, 87420, 87421, 87423, 87424, 125283, 146841, 146890, 145971, 234181, 146906, 232645, 232623, 232622, 34260, 224137, 81857, 224138, 34320, 224139, 224141, 174377, 146780, 44102, 54224, 44099, 11774, 11772, 11771, 11770, 81702, 81829, 81834, 81842, 81771, 81782]:725.0
51e1ef5cfd302f192ace93f6cab797d8	167454	13953	00:00:00	[167454, 167494, 16826, 167493, 28403, 167469, 167468, 167479, 167478, 167473, 167474, 167476, 167475, 28396, 28397, 16668, 92371, 92373, 92367, 16667, 3464, 190984, 16656, 190981, 190980, 16657, 190982, 3450, 191428, 168259, 93692, 4048, 16778, 93685, 98947, 3418, 112134, 112132, 14271, 174865, 174858, 188653, 174855, 174849, 190868, 68363, 3417, 121056, 121058, 106431, 17672, 3396, 3397, 3399, 188281, 177102, 28451, 13953]:140.0
47fa0e2202078d4f79836230fcdd877a	15880	109908	00:00:00	[15880, 15881, 15882, 34590, 49144, 52988, 52956, 128353, 49142, 246568, 15812, 246549, 49156, 133230, 105117, 130342, 130349, 40774, 40779, 40784, 40785, 40787, 40788, 40789, 40790, 40791, 54501, 54506, 130490, 105170, 105171, 105172, 127235, 161663, 161664, 161665, 161666, 161667, 161668, 133244, 65968, 54438, 54439, 161700, 227978, 66960, 66958, 66957, 66956, 66405, 66403, 66399, 33636, 33634, 67586, 33737, 67587, 33621, 33680, 33678, 33677, 33676, 33675, 9345, 9348, 9352, 9355, 67844, 67622, 67796, 33646, 86204, 9344, 53197, 53199, 33663, 33668, 33671, 59584, 160012, 160011, 134880, 159980, 59104, 205272, 159987, 235624, 235622, 235621, 205281, 205280, 205278, 165975, 9317, 53196, 53195, 53194, 53193, 53190, 53192, 168693, 134895, 134944, 53202, 53203, 53204, 134873, 134913, 57139, 57142, 201836, 201838, 58314, 134918, 9519, 134940, 4247, 4249, 57144, 33994, 59517, 160349, 205894, 205918, 205908, 20362, 135371, 135370, 206019, 202217, 202209, 106658, 13563, 201794, 129379, 201789, 81482, 106328, 106329, 13205, 201688, 201684, 201681, 201682, 42622, 200740, 200733, 175737, 60494, 36324, 200735, 61298, 8565, 8564, 60490, 122023, 200039, 3125, 122614, 8970, 121945, 121938, 40224, 40220, 111292, 122161, 101383, 198869, 101378, 61753, 198876, 101389, 198868, 101398, 198888, 101388, 101375, 101374, 101373, 2842, 2845, 101342, 2846, 99823, 99832, 101404, 101407, 109912, 109908]:772.0
6b5ddc0f76bd5ad68ffa28f21f681b1f	198985	194698	00:00:00	[198985, 3755, 78571, 199008, 199009, 26814, 199006, 195126, 93732, 61305, 108342, 169965, 46479, 169961, 195120, 195116, 26741, 195109, 195110, 195117, 169967, 195113, 195114, 195119, 195111, 195112, 195118, 172037, 172038, 195115, 6548, 6550, 43631, 37953, 37956, 99615, 194702, 239786, 239787, 194698]:107.0
777ef5d658162f0337278e7bcc69538b	105419	3317	00:00:00	[105419, 54864, 54866, 35924, 49712, 234975, 234957, 234939, 234942, 234937, 56019, 53454, 54832, 56024, 234931, 56054, 50750, 50701, 50706, 50725, 64702, 64703, 64704, 15419, 221234, 64674, 64658, 64661, 64664, 55116, 55129, 3334, 3335, 52226, 52220, 52223, 103786, 52134, 176989, 94744, 94709, 181350, 52189, 154942, 20899, 181340, 23866, 155063, 3317]:373.0
9e806b6c92d2bed4428ad14e8c19f4fb	96397	108553	00:00:00	[96397, 51500, 51502, 73269, 73280, 180825, 70626, 141883, 17083, 198641, 25523, 198743, 198746, 198731, 54806, 54803, 46440, 46447, 34910, 202650, 25990, 202647, 202557, 34897, 73362, 202551, 202548, 202552, 29750, 202553, 11416, 11417, 11418, 11419, 11420, 23195, 34911, 144336, 202714, 37450, 23185, 135201, 135206, 124656, 121863, 37681, 37678, 144274, 37673, 108586, 142046, 142047, 142009, 11850, 11851, 145803, 142055, 11725, 11724, 11722, 11721, 11720, 11717, 11716, 11714, 108556, 108555, 36569, 108553]:338.0
3d539f86efdd33ee3cf59198833f2fa7	229601	20693	00:00:00	[229601, 229600, 229599, 229598, 229597, 133095, 56110, 55326, 50556, 20705, 20704, 20578, 20702, 31242, 50571, 50573, 204044, 162390, 20696, 20695, 20694, 20693]:102.0
fa6bfc2491d25b68caba27bf7c5b27f0	4491	43558	00:00:00	[4491, 4490, 4487, 143596, 228202, 228204, 4214, 4215, 4150, 4149, 8021, 8023, 8028, 8036, 5502, 5506, 143656, 143516, 13339, 13349, 128261, 108775, 23233, 108801, 8000, 45195, 122525, 108731, 17084, 186053, 92631, 92632, 92636, 122530, 174838, 174841, 122528, 166927, 166924, 166865, 96759, 96717, 92607, 92606, 34905, 34906, 34907, 202554, 46600, 46612, 71318, 25992, 26002, 26003, 26022, 37478, 37465, 43638, 73381, 73331, 73333, 6661, 88258, 88259, 34860, 34865, 34866, 34867, 62392, 166994, 62383, 62393, 73369, 168880, 62367, 82168, 82170, 6804, 5211, 5214, 186156, 113251, 82873, 82874, 82877, 6668, 82880, 82884, 17032, 181548, 113247, 181520, 219479, 162813, 43484, 43483, 43481, 43480, 43491, 44507, 105119, 27609, 214265, 216494, 81195, 160698, 160697, 43248, 43558]:601.0
4f2cb8ca0ca05c0b734d1fd82a9890ee	113305	176682	00:00:00	[113305, 113285, 113286, 113304, 113314, 113318, 113287, 113295, 194306, 15019, 15181, 15182, 15183, 15184, 15185, 208502, 81490, 194301, 194302, 111954, 153280, 14837, 14842, 15186, 15209, 15213, 153316, 153346, 90472, 90471, 90470, 149728, 90440, 90437, 106115, 19090, 19112, 104957, 135482, 130878, 34916, 34917, 130871, 42482, 42481, 117428, 42538, 153307, 146291, 146323, 146319, 130960, 130953, 110305, 19055, 130949, 131014, 13484, 13475, 95446, 42419, 42417, 42423, 42421, 152030, 147678, 147667, 95378, 51072, 51071, 176678, 176682]:310.0
5c7ca10ec3b69ab677987982f4bc1ff9	7235	215085	00:00:00	[7235, 38228, 201202, 47738, 8963, 8968, 8969, 8970, 201212, 201210, 5626, 171332, 1487, 1488, 6285, 3126, 3129, 208103, 172320, 99818, 78, 208104, 208105, 8990, 172315, 118027, 149066, 1364, 1365, 1363, 1361, 1360, 276, 273, 271, 270, 2238, 1318, 1315, 1323, 171854, 26624, 171855, 61, 193567, 248, 1525, 1134, 73172, 38159, 38164, 1140, 145686, 160913, 73738, 1406, 1404, 38003, 42585, 160958, 176104, 14708, 189917, 189918, 189908, 200459, 200461, 176119, 176125, 160908, 160912, 200316, 61362, 61363, 199967, 17868, 199957, 3670, 199949, 50490, 55599, 13938, 13940, 74039, 207628, 207629, 199815, 204783, 204784, 83632, 83640, 90356, 170307, 80154, 13921, 61945, 13925, 61947, 61948, 199231, 199232, 14012, 14013, 54305, 58592, 58470, 58474, 20338, 73587, 73588, 73589, 73590, 73592, 15962, 181325, 215071, 215085]:507.0
55671c8143b4eb818ea2110ef73809be	44501	135700	00:00:00	[44501, 72758, 144988, 144993, 13410, 54219, 54218, 60092, 60104, 60105, 44098, 44096, 44095, 44094, 44093, 44092, 44091, 44089, 13399, 13401, 13408, 13409, 81788, 54222, 54224, 44099, 11774, 11772, 11771, 11770, 11769, 11768, 11767, 11766, 11765, 11764, 11763, 11762, 11761, 11758, 11757, 11756, 11755, 11754, 135700]:127.0
3f3e115f028ea8acedcb74fab6b619d2	48605	68134	00:00:00	[48605, 228977, 3249, 3233, 54179, 62697, 29143, 29155, 72500, 37687, 37609, 37610, 37616, 37617, 4075, 4090, 37621, 37622, 37623, 37624, 4091, 4109, 25399, 40876, 40936, 40938, 40940, 141056, 144109, 241390, 241405, 141070, 141057, 141049, 141053, 141089, 141086, 141084, 141082, 169395, 41660, 41680, 41677, 61657, 50056, 50044, 41642, 41641, 50224, 131635, 131630, 50218, 50200, 68140, 68134]:650.0
e2f7e09427f88a0045ee84ca48234b08	40921	135706	00:00:00	[40921, 40935, 40902, 46467, 40922, 50289, 40954, 40958, 50223, 61641, 61646, 61650, 50282, 141076, 141082, 169395, 41660, 41680, 41677, 61657, 50056, 61668, 170646, 50079, 50057, 50065, 50067, 37569, 50068, 50072, 50078, 227587, 156393, 156394, 50138, 50139, 156399, 50126, 50097, 50098, 50295, 50304, 144987, 50090, 144957, 45363, 50043, 50091, 11747, 11748, 11749, 11750, 11751, 81735, 135706]:270.0
c537101816f401aa524f027036ff75e2	84173	7668	00:00:00	[84173, 84215, 129880, 129881, 32633, 84132, 84133, 128695, 128693, 26933, 32982, 29819, 128689, 128688, 128686, 96908, 84983, 84975, 13979, 84974, 84972, 7139, 7494, 13957, 44599, 32966, 107887, 44603, 44601, 78072, 78073, 44608, 44607, 44604, 127585, 127586, 237427, 247971, 78039, 78107, 107948, 78097, 78142, 78141, 78088, 103652, 78143, 103463, 121293, 7668]:133.0
92a58e30c9fb8c6c99da26edb746430b	235170	79117	00:00:00	[235170, 19419, 19420, 19421, 19422, 19425, 19427, 19429, 98342, 36275, 36278, 98341, 36310, 36309, 36302, 36300, 36648, 36667, 37223, 37221, 37220, 37204, 37210, 36664, 56983, 56988, 37024, 37026, 37030, 37021, 223960, 59924, 36990, 59919, 78769, 78768, 78767, 78766, 236793, 236810, 236811, 236801, 79151, 79150, 79102, 79156, 79109, 79110, 71496, 79112, 79117]:164.0
ed024f500025fe85a6ec466085265867	43006	31406	00:00:00	[43006, 42975, 42974, 87356, 43095, 131862, 131900, 131896, 63244, 64438, 64426, 63207, 47686, 47677, 47670, 31428, 31426, 31425, 31422, 31405, 31411, 31406]:157.0
7fdf48ae6d478063f13f7d532eb1e28d	53988	145665	00:00:00	[53988, 53985, 53982, 58360, 140718, 43832, 43830, 43821, 43820, 43801, 43802, 43803, 43806, 43807, 18474, 18456, 43316, 43317, 43325, 43321, 71097, 71098, 145665]:114.0
cbdf2427c2d7434a9f0394b737d896d6	44133	167644	00:00:00	[44133, 44125, 31818, 31822, 25588, 52354, 16095, 16099, 167700, 167651, 167661, 167644]:41.0
