248561
84587	42429	4	3
6773	181037	2	1
4317	4316	3	2
4317	4319	3	2
225008	146819	1	1
192678	192631	10	6
33541	33542	1	1
22452	22444	7	4
106093	106095	3	2
118289	118290	4	2
106093	106092	2	1
67660	67659	5	3
14314	214889	1	1
78697	78698	5	3
15904	15903	4	2
159526	159524	3	2
15904	15905	4	2
44967	44963	2	1
70217	41940	1	1
71242	171324	2	1
155405	155409	2	1
153422	247312	4	2
1622	73537	1	1
98332	233039	1	1
14524	156591	2	1
94886	22352	10	6
43475	230972	2	1
163381	6455	1	1
45347	41015	2	1
27959	27958	1	1
228086	228099	17	10
27035	227353	3	2
118289	118285	9	5
30050	30042	12	7
155405	155404	5	3
42708	227143	1	1
92861	91977	1	1
34586	34587	1	1
9988	130401	2	3
3450	3451	1	1
175655	175657	4	2
116122	116118	1	1
175655	175659	3	3
78475	78476	5	3
22056	115600	19	11
147319	147320	1	1
104287	104286	2	1
163094	163097	3	2
226479	248069	1	1
99610	37953	4	2
104287	104288	1	1
112408	112398	18	10
111319	4888	4	2
78794	71454	1	1
112654	3046	2	2
114509	121040	1	1
105150	88212	1	1
1260	1261	1	1
22452	22456	10	6
116122	116106	1	1
22452	22455	8	5
116167	116165	1	1
29744	166761	1	1
116167	116169	1	1
147709	79822	1	1
83443	43830	26	14
113969	113414	15	8
63365	63381	4	3
15921	40744	8	5
175793	25850	4	2
52597	154242	10	6
67660	67661	6	4
233688	233689	1	1
233688	233687	1	1
15906	15905	1	1
61010	61009	5	3
78552	78553	1	1
203632	203634	3	3
127385	16901	1	1
36388	35529	1	1
8546	8544	1	1
21248	21249	3	2
206046	206043	3	2
170454	245029	2	1
88566	96275	1	1
100148	100149	2	1
71863	128304	2	1
26240	26242	14	8
1970	1954	6	4
234990	235000	64	36
238291	238292	7	4
69480	69472	5	3
200295	58043	2	1
182	10958	1	1
61010	61011	1	1
126043	126064	8	4
158407	158318	4	3
802	226176	1	1
245318	245260	2	2
92341	17859	2	1
145269	99681	2	2
177584	96035	4	3
147709	79848	1	1
142736	142735	17	10
63365	63366	4	2
207897	60072	1	1
31807	31813	4	3
126043	126059	9	5
122902	122921	1	1
205283	207973	8	5
152967	6768	5	3
186734	186737	1	1
147709	79845	1	1
233641	233445	4	2
36370	238013	1	1
228811	29458	2	2
186734	186732	8	5
100727	100725	2	1
21248	21245	18	10
48812	48811	11	7
97518	97519	1	1
152967	6770	1	1
48812	48813	3	2
186734	186733	1	1
71660	191913	2	1
116514	116547	1	1
74775	74774	1	1
166524	166529	27	15
73487	12920	2	2
59460	59461	3	2
167037	167036	1	1
59460	59462	2	2
18124	18126	5	3
148063	148061	2	1
242013	241970	12	7
14963	14965	3	2
237194	112675	1	1
18124	18123	3	2
106746	133503	3	3
155757	155752	1	1
236701	236702	9	5
206046	206065	2	1
1970	1971	1	1
63260	63259	3	2
14963	14960	6	3
82480	197105	5	3
72586	204966	3	2
55800	55796	4	2
17181	76840	2	2
124897	124893	5	3
63463	111738	2	1
22463	193296	3	2
214939	234521	1	1
124897	124896	3	2
223885	102909	2	1
70009	18952	1	1
126043	126045	10	6
4317	4330	3	2
151839	151836	4	3
233309	233312	17	10
88851	226193	1	1
31807	31835	4	2
245165	245177	5	3
143801	118161	2	1
122902	122901	1	1
133529	79891	2	1
106519	46027	6	4
118891	118946	7	4
215464	13159	1	1
21383	21388	5	3
20229	20228	3	2
222913	222895	4	3
95001	86118	2	1
140758	81570	8	5
137610	137587	1	1
11710	36835	1	1
22989	22990	2	1
69898	69899	1	1
7308	7310	2	1
20229	20230	5	3
245165	245179	4	2
69898	69896	2	1
69480	69481	2	1
51407	51408	1	1
54845	54846	2	2
83606	83608	1	1
22356	22355	3	2
39691	39714	1	1
22356	22357	2	1
106236	16770	15	9
8455	8456	2	1
51316	51314	12	7
81896	125316	2	1
134310	134403	15	9
2389	2390	5	3
157397	243019	4	2
42316	136746	3	2
232819	44094	1	1
116514	116515	2	2
234156	227787	2	2
114339	114335	2	1
191739	11355	1	1
15040	163897	2	1
188918	131999	2	4
41197	82000	1	1
61113	226005	2	1
101475	129417	1	1
150839	150840	2	1
33958	106678	4	2
176203	176205	4	3
147318	160395	2	2
18166	18335	24	14
138769	138768	5	3
47566	86894	4	3
206046	206074	13	8
126614	126616	2	1
17870	54260	2	1
153173	153175	8	5
14183	14185	12	7
19244	36375	5	3
126614	126612	26	15
229433	184897	3	2
22356	22360	3	2
108828	174732	2	1
114339	114346	3	2
148909	53111	2	2
201948	226013	3	2
22463	193289	5	3
157394	74236	6	4
17530	17535	20	22
157394	74231	1	1
80521	80520	1	1
68360	104231	2	1
65045	85510	23	13
52255	5107	2	1
86468	247162	1	1
216650	182081	5	3
113295	113296	2	2
232686	232688	2	1
220961	220963	3	2
176308	3626	2	1
59211	17106	2	1
22134	22135	17	9
31807	31805	4	3
79462	79463	1	1
228789	228779	4	3
189325	42673	7	4
59889	59888	6	3
32593	33486	3	2
128231	128220	1	1
79893	79892	5	3
3573	3574	5	3
47418	47420	2	1
111730	19410	1	1
233601	233582	3	2
115847	115848	1	1
79893	79894	1	1
145361	173520	1	1
228879	6164	1	1
14418	163382	1	1
79198	79203	1	1
228789	228785	6	3
202348	2479	7	4
97075	97080	2	1
95569	26874	1	1
94609	94611	3	2
48971	189775	2	1
145215	145226	25	14
30469	30462	5	3
11427	180196	5	3
82474	118112	1	1
150839	150838	2	1
87704	87706	2	1
82474	118113	1	1
144724	125277	1	1
30469	30470	5	3
108828	174756	4	2
7788	27323	6	3
107099	176971	1	1
59889	59891	4	3
150332	150477	5	3
87704	87700	2	1
13432	13434	3	2
47418	47414	16	9
61991	167841	3	2
23548	175920	1	1
70009	18927	3	2
13432	13430	2	1
220961	220976	3	2
105618	105409	2	1
113295	113287	15	9
99495	99490	5	3
80365	247649	1	1
26983	108229	6	7
216897	216900	1	1
80365	247645	1	1
165805	57152	4	2
203001	203002	5	3
24480	163716	8	5
201456	201457	4	2
238394	238392	2	1
187434	187435	2	1
53150	40135	21	12
187434	187430	20	11
55374	55366	11	7
203001	203007	5	3
115616	27473	2	1
187083	21344	1	1
49178	49181	1	1
135041	32742	3	3
154808	154822	5	3
182570	182571	2	1
51583	200277	6	4
11092	40214	2	1
61991	167852	4	5
77054	78752	2	1
131389	124153	7	4
84315	84314	3	2
29951	104996	13	7
216399	216401	1	1
84315	84316	12	7
157147	103666	5	3
40405	40408	28	16
178867	7964	2	2
61875	60542	2	2
209411	209413	2	1
193104	211326	5	3
12449	12752	6	3
17182	128733	4	2
49794	164094	6	3
174937	174935	1	1
105207	27573	2	1
174937	174939	2	1
154808	154810	4	2
239665	239674	7	4
158928	158929	2	1
112665	164566	4	3
106615	178516	1	1
187890	187833	3	2
35709	151097	2	1
48462	48461	10	6
150714	65703	3	2
142889	96284	1	1
92713	104465	1	1
48462	48463	12	7
42283	42279	2	1
157147	103659	1	1
11872	11870	4	3
162133	162135	2	1
233641	233382	5	3
24523	24524	4	3
11872	11874	5	3
84665	84663	14	8
171568	79463	1	1
194487	115824	3	2
40366	33676	11	6
116095	116098	1	1
84665	84666	5	3
135224	135244	1	1
169595	169594	5	3
40366	33677	12	7
49	491	1	1
151152	151151	1	1
36984	36983	1	1
197647	193072	4	2
1037	1489	2	1
107521	107751	3	2
9472	59293	4	3
102587	223978	7	4
117416	202532	7	4
180457	169060	7	4
189501	6670	3	2
55374	55375	2	1
10695	10696	1	1
226857	170758	4	2
75272	62585	1	1
14185	12981	12	7
169595	169598	3	2
11121	61345	7	4
164735	103318	4	3
16515	58618	1	1
218836	13391	5	3
40357	40352	3	2
40357	40353	3	2
15813	15805	4	3
226473	226480	1	1
14563	8244	4	3
135224	135231	1	1
233752	233768	1	1
122649	184718	9	5
233752	233767	1	1
85677	109547	12	7
243502	161014	1	1
168224	198339	3	2
32468	32469	4	2
219074	219046	4	3
42997	47497	1	1
148149	20399	3	2
50339	50338	2	1
27340	27334	3	2
156783	156769	1	1
56889	56893	14	8
27340	27335	8	5
5362	58797	2	1
243122	243113	8	5
178412	178413	2	2
11774	44099	7	7
178412	178411	1	1
19541	188022	2	2
146786	71000	3	2
14563	8252	1	1
143965	143964	4	2
16515	58606	1	1
5362	58798	2	1
25152	148265	1	1
140758	81585	5	3
153173	153207	3	2
15813	15816	11	6
135224	135223	3	2
77054	78793	4	3
110422	110561	7	4
136534	83515	1	1
42283	42286	1	1
150783	150777	8	5
168205	116885	7	4
219043	219045	5	3
35000	35001	4	2
16515	58614	1	1
233998	188393	1	1
8403	8415	28	16
207018	27405	1	1
228629	206941	8	5
61943	1105	1	1
97650	97646	4	2
226444	226447	6	4
71298	228621	1	1
110102	110107	17	9
171379	47205	10	6
99915	99906	4	3
155650	155651	3	2
219043	219039	6	4
43800	43811	2	1
17018	231320	1	1
239914	240060	1	1
69320	46004	1	1
113810	113807	1	1
43800	43816	1	1
121658	31152	11	6
226444	226445	2	1
63469	86439	5	3
176240	176241	1	1
143497	143511	16	18
130709	130727	16	9
238294	238355	1	1
26428	26427	2	1
226473	226474	2	1
202077	23856	4	2
71015	28871	4	2
63469	86437	7	4
189782	189786	4	3
64479	64474	2	1
233752	233751	2	1
165975	165969	4	3
233752	233753	2	2
171097	45958	1	1
64200	64202	6	3
113810	113817	3	2
146291	153307	1	1
50339	50341	4	3
30820	157595	6	3
154718	154709	2	1
112566	232893	8	5
59460	59458	2	2
113810	113815	2	1
125126	159795	1	1
104075	46821	5	3
48254	48257	11	6
245350	245360	4	3
109215	109205	3	2
56090	20743	7	4
38381	32809	2	2
2445	188438	13	7
165183	165179	8	4
104420	104427	1	1
214368	214378	2	2
7189	78666	9	5
64961	85504	1	1
49731	49732	12	7
142026	114041	1	1
20264	79903	1	1
49731	49730	3	2
20454	53422	12	7
116865	167947	1	1
23245	23246	1	1
129639	129637	5	3
214368	214370	7	4
228629	206982	3	2
233688	233697	1	1
92796	92793	3	2
116142	116147	11	6
88757	161476	6	4
19989	126886	5	3
72504	72559	10	6
207921	1429	3	2
223068	223107	1	1
245350	245351	4	2
1563	111547	14	8
245350	245353	6	4
131200	131196	6	4
165183	165189	6	4
72816	38621	2	1
221720	221722	5	3
236541	236575	4	2
242140	242138	5	3
233601	233602	1	1
10935	96205	7	4
233601	233600	1	1
138291	20223	2	2
148900	148890	2	1
114594	23172	1	1
148900	148892	5	3
58371	58370	1	1
55646	66511	11	6
242140	242141	2	1
150555	150573	3	2
224103	143977	3	2
148900	148898	2	1
39520	18651	6	4
48254	48236	2	1
96229	13562	3	2
35038	35037	1	1
26467	46671	1	1
177275	217665	1	1
71663	11303	3	2
89265	158144	1	1
28785	57799	9	5
16032	45479	3	2
216896	216891	1	1
20264	79904	3	2
38020	37944	7	4
44225	114373	4	4
169375	169376	1	1
216896	216897	1	1
81681	81684	8	4
80338	222569	5	3
245502	245491	2	2
96251	34679	4	2
48254	48248	3	2
24326	84666	1	1
235846	234424	3	2
101039	130914	5	3
24461	6790	6	3
154720	154690	1	1
236803	236802	4	2
8792	205693	4	2
89859	89862	2	1
218624	218314	12	7
145735	11792	1	1
9196	23256	1	1
160774	160706	2	1
178645	170259	2	1
121770	222008	1	1
242140	242156	4	3
43914	43906	1	1
163272	14412	2	1
142026	114036	2	1
101039	130919	1	1
209457	209458	1	1
36835	125994	4	2
87068	87065	6	4
159952	179518	4	2
207571	14114	2	2
108032	113001	1	1
151761	151694	2	1
109906	109907	3	3
95023	95026	6	3
95023	95029	2	1
166776	166780	2	2
31812	29201	13	8
165523	165517	7	4
129842	35371	6	3
145726	102853	2	1
91739	91738	7	4
213674	213685	2	1
148373	153118	12	7
213674	213684	2	1
233708	233714	1	1
150413	150406	10	6
58230	58238	6	4
247878	247880	5	3
162930	162934	1	1
20578	20579	45	50
148373	153113	30	17
38364	990	5	10
134267	143855	57	32
82795	106956	1	1
237521	237522	4	2
27317	39982	16	9
33460	33533	26	15
182462	183878	1	1
192852	151115	3	2
132696	240248	2	1
12787	106080	5	3
15527	62200	4	2
3022	75620	3	2
87068	87070	17	10
3801	92025	1	1
195748	11939	1	1
150555	150562	1	1
182462	183875	10	11
39891	228690	8	4
72960	72606	9	5
10096	124644	1	1
109906	109917	2	2
150413	150414	4	2
233812	233818	4	2
233708	233709	1	1
229340	229389	7	4
48462	48498	10	6
233708	233707	1	1
19201	59796	26	29
14806	169590	2	1
98231	98156	5	3
195210	111437	1	1
147401	147328	1	1
172755	103807	6	4
116546	116555	2	2
35774	31728	5	3
172459	172491	3	2
173872	65804	1	1
82076	6670	2	1
68312	103207	4	3
88175	88075	3	2
165523	165530	4	2
105031	105034	17	9
122951	172848	10	6
87487	94625	1	1
40959	143891	2	1
183887	219840	3	2
6929	6931	8	5
22766	22746	11	6
7720	174613	1	1
81431	12152	2	2
33705	33693	14	8
87547	86327	2	1
128486	107214	1	1
12569	12589	8	5
150188	150194	2	2
116546	116547	4	3
140786	140793	11	7
5922	6171	6	4
61091	61090	12	7
112408	112430	30	17
42974	87356	9	5
223126	225445	1	1
200284	218298	1	1
233050	158358	1	1
182896	12648	10	6
157116	163953	2	1
185921	24058	6	4
74464	74467	1	1
28875	28885	19	11
45558	25335	3	2
177	2233	4	2
214368	214365	2	1
1555	245557	3	2
7243	167241	2	1
98157	98162	6	4
213954	213937	2	1
195785	195775	7	4
100468	3844	1	1
195570	163294	6	3
165364	165388	1	1
205483	72691	2	1
40311	40310	3	2
72252	72257	14	8
100468	3845	1	3
197200	194784	7	4
81444	81443	1	1
5575	5577	4	2
81444	81448	6	4
75961	22872	2	1
59235	57559	2	1
160622	222149	5	3
186879	133769	1	1
223322	223317	2	1
83411	83412	1	1
3118	132216	1	1
128325	128326	6	4
39192	237742	1	1
119703	117386	2	1
102762	102770	2	2
100407	100409	3	2
154680	154637	1	1
91260	91279	8	4
68054	68053	3	2
75684	75686	4	2
68054	68055	3	2
223322	223324	8	5
175446	147465	2	2
114777	66994	2	1
19940	19939	3	2
163486	163702	1	1
163486	163701	3	2
91201	91198	3	2
41476	85035	1	1
163836	163830	1	1
2257	55409	9	5
55544	55545	1	1
77083	77084	2	2
28194	28198	4	3
41186	41179	8	5
89725	86343	4	2
22570	53819	1	1
77083	77082	2	1
55544	55542	4	3
218869	44977	14	8
138135	138275	3	2
116237	234582	1	1
19940	19941	2	1
41186	41173	2	2
29417	29419	3	2
37363	55020	1	1
8535	8534	2	1
43838	91072	3	2
19293	79618	8	5
40522	40523	1	1
213954	213955	2	1
30922	138956	1	1
29076	29032	9	5
40733	40741	5	3
124506	124505	2	1
91260	91259	6	4
206531	15746	1	1
121698	121693	1	1
199129	84715	2	1
121698	121699	1	1
42707	42708	2	1
75462	75463	2	2
1555	245567	5	3
36839	37666	1	1
75462	75461	2	1
182824	11916	31	18
29093	29096	2	1
6206	181422	1	1
28572	165732	1	1
141613	134787	1	1
117079	117085	11	6
139994	21018	7	4
95001	95003	4	3
40522	40510	10	6
91260	91261	1	1
2932	2933	12	7
151299	151301	6	4
128325	128354	12	7
124506	124509	8	5
43838	91069	5	3
206224	71385	10	6
62133	62145	17	10
127294	243497	1	1
93169	93168	6	4
107629	90032	5	3
162490	157836	3	2
11938	179069	7	4
93169	93166	2	1
37114	37115	4	2
162490	157837	2	1
193029	81063	5	3
37114	37113	35	20
1702	170249	2	1
208179	4727	2	1
71441	71440	3	2
232894	232890	4	3
68101	127562	1	1
48775	48927	4	3
226523	45276	4	2
211926	22518	3	2
95518	82729	6	4
156791	156811	2	1
206224	71377	2	1
62133	62132	1	1
213411	213410	3	2
207825	201747	2	1
121564	69021	1	1
101189	155582	1	1
98721	98745	4	2
127056	16261	8	5
232894	232888	2	1
82803	168719	2	1
5896	175405	1	1
69729	69671	2	1
4938	4920	7	4
182424	182426	3	2
36158	122790	1	1
247191	247185	9	5
85035	25332	9	5
66646	66647	3	2
28194	28193	2	1
107483	97535	1	1
119703	117350	1	1
36158	122793	1	1
24699	24707	12	7
233610	233636	2	2
104394	174922	1	1
98721	98750	2	1
246030	49270	1	1
40733	40737	7	4
96418	84092	1	1
71757	19067	4	2
213411	213414	1	1
80010	80011	3	2
40733	40732	6	4
68875	68851	4	2
99656	99660	6	6
55477	58063	3	2
98721	98718	6	4
220827	220823	5	3
160269	15279	11	6
127722	207817	2	1
200783	200781	1	1
44273	44276	2	1
189173	92898	4	2
100204	181173	1	1
171279	171278	3	2
165364	165365	1	1
124692	244184	4	2
130476	189997	4	2
165364	165360	9	5
39459	119190	10	6
127393	85925	1	1
228561	228146	2	1
222754	222752	3	2
48672	48670	6	3
119993	119968	4	2
171382	171372	1	1
44273	44271	3	2
52607	52604	11	7
134128	134129	2	1
49339	49342	18	10
223322	223337	5	3
52607	52608	10	6
5205	5208	3	2
49840	49902	3	2
171279	171284	5	3
193393	35866	1	1
171279	171281	2	1
23313	23311	5	3
10948	241215	2	1
6538	6104	11	6
98721	98722	3	2
23313	23314	5	3
128376	128375	5	3
57585	57587	4	3
287	184106	12	14
179232	106716	4	2
27308	27301	3	2
128376	128377	6	3
49339	49337	9	5
184554	174692	1	1
101521	101522	1	1
101521	101520	9	5
41562	41568	22	12
21227	246293	1	1
206224	71347	1	1
224066	224067	1	1
3766	71242	5	3
44273	44283	8	5
154443	154444	1	1
154443	154441	1	1
224066	224064	7	4
224225	223215	7	4
85555	85632	1	1
199049	199051	2	1
171123	171122	2	1
241924	242091	6	4
12856	62620	4	3
15058	161839	1	1
41562	41535	11	7
95077	187235	1	1
134234	134275	4	2
217548	54737	1	1
81204	14447	3	2
92328	85234	2	2
13444	152030	7	8
206293	206340	2	1
186762	183233	4	2
206293	206341	2	2
86356	86355	1	1
7540	43437	2	1
109260	60607	3	2
54524	15933	2	1
21984	53030	3	2
233309	234381	5	3
39404	19909	6	3
78934	44295	5	3
102957	102929	10	6
68875	68872	8	5
95352	17222	2	1
67667	67661	8	5
117477	230110	1	1
1268	43620	2	1
86356	86358	6	3
208744	180017	4	3
99067	99041	2	1
160958	200536	1	1
53643	123081	2	1
215635	180159	3	3
117220	117221	11	6
67940	67942	2	2
75988	75986	3	2
67940	67941	4	3
215195	215146	2	1
146631	92726	1	1
84981	84984	2	1
84981	84982	12	13
88265	126958	1	1
225289	225296	2	1
215195	215147	3	2
67940	67939	2	1
7115	17251	6	3
218930	218939	1	1
225289	225291	12	7
54571	54574	4	2
54571	54570	5	3
46004	50906	18	10
7540	43444	1	1
119217	165332	12	7
17433	43594	2	2
218930	218934	2	2
35392	35391	2	1
25333	77531	25	14
49582	49586	2	2
85555	85611	3	2
26965	53584	1	1
224066	224095	1	1
49582	49589	1	1
203956	77386	4	2
191949	99622	1	1
35392	35396	13	8
73887	147598	8	5
75815	75817	1	1
171896	193848	3	2
71968	71969	1	1
209356	209390	1	1
170423	1702	9	5
44555	156513	3	2
85501	85433	1	1
226235	245992	2	1
206230	206229	6	4
217016	27916	6	4
32697	32698	5	3
224347	224343	2	1
88564	76836	4	2
61185	61191	2	2
37938	104924	3	2
241924	242082	5	3
224347	224346	1	1
102957	102956	1	1
133235	132308	11	13
80365	80363	4	2
56189	81785	3	2
80365	80367	2	1
99067	99066	2	1
28154	28138	4	2
99915	130787	2	1
36577	174549	1	1
233643	233554	3	2
84517	84536	1	1
215054	215049	11	6
154014	127523	2	1
500	1454	8	4
57104	57087	2	1
32576	32578	7	8
16405	169224	9	5
228436	228463	1	1
206160	151360	5	3
61298	8565	1	1
20610	54982	5	3
141030	141036	2	2
194782	133686	1	1
102957	102960	6	3
134234	134233	3	2
52220	52223	6	4
221706	6765	11	6
149434	149416	6	4
223516	11722	3	2
171572	171562	1	1
116284	6544	2	1
71089	71094	4	4
24683	24524	7	4
193227	193181	3	2
12380	104037	1	1
7174	7173	3	2
149342	16389	15	9
12380	104035	2	2
74370	74366	2	1
63366	63487	1	1
206230	206249	2	1
104625	104616	1	1
71968	71986	3	2
223317	223322	2	1
109817	109818	1	1
134234	134237	3	2
141030	141031	2	2
152033	42400	2	1
4003	4005	1	1
233833	233834	1	1
223803	222720	1	1
28154	28155	7	4
224443	79104	1	1
233833	233831	4	2
104952	104961	4	2
231755	11711	1	1
40762	70828	3	2
19350	3407	2	1
36296	36289	2	1
206230	206231	3	2
71761	71770	1	1
6793	6791	12	7
20652	20640	8	5
43702	136689	1	1
57559	59235	2	1
157856	1955	1	1
149342	16390	1	1
222770	1182	3	2
58297	58296	5	3
233833	233846	2	1
161016	161017	1	1
227236	37439	3	2
152595	152594	5	3
71761	71763	2	1
209356	209354	4	2
195454	2052	1	1
152595	152596	6	4
189060	189059	2	1
152595	152593	1	1
20097	36451	12	7
161122	161109	3	2
238597	238598	11	6
133913	19950	8	4
238597	238596	5	3
79986	39817	2	1
111054	199513	8	5
83800	86822	3	2
228349	228489	2	1
9151	9161	1	1
228436	228435	1	1
43126	23490	1	1
20188	20189	3	2
91396	91284	6	4
186336	86203	14	8
24325	94909	2	1
138928	138905	27	15
223317	223318	4	3
50610	50611	1	1
232532	33174	2	1
223317	223315	3	2
88219	179302	1	1
161122	161119	7	4
91139	117014	1	1
114733	157908	1	1
151216	188910	7	4
74370	74372	1	1
7499	137827	1	1
118728	82697	6	4
79521	79522	1	1
6486	6489	10	6
35053	35057	3	2
109817	109847	4	2
96051	149863	8	5
109817	109848	5	3
237393	237404	1	1
38376	104786	7	4
229197	229199	6	4
81607	17661	7	4
3562	3559	5	3
67774	67776	7	4
188972	161456	1	1
176025	45180	9	5
65751	65749	6	3
147616	147619	2	1
52382	52381	2	2
52382	52380	10	6
82168	6612	3	2
134538	134524	7	4
40601	115375	7	8
81640	81658	6	4
87313	87322	12	7
100736	100725	2	1
5357	161	3	2
151392	151389	6	3
35428	35391	2	1
35428	35392	1	1
33589	17370	2	2
179644	179663	1	1
31999	32000	4	3
61404	112973	9	5
197957	55360	3	2
68273	68275	2	1
31575	31557	2	2
30666	30661	29	17
14942	132800	5	3
114167	101414	4	2
61603	421	3	2
106985	190270	1	1
16113	24364	2	1
98262	98274	4	3
57755	59097	1	1
144797	144777	2	2
223533	223536	6	4
120968	37316	3	2
14413	14414	4	3
45407	45402	6	3
144797	144771	2	1
100736	100733	3	2
166969	157818	5	3
48767	48927	1	1
49248	59950	2	2
216804	216803	1	1
22797	22794	13	7
147616	147634	1	1
9763	9764	7	4
83324	199692	1	1
73992	73991	4	3
224617	224619	1	1
133294	133296	2	1
153811	137999	1	1
242137	242142	2	1
45407	45415	12	7
50031	68166	20	11
49785	160581	4	2
68649	68591	2	1
141988	141989	3	2
167571	167593	2	2
37896	79435	75	42
171333	42858	2	1
127294	243510	1	1
49248	59946	2	2
134538	134519	1	1
7568	103269	4	3
113600	58504	5	3
3562	3547	4	2
104625	104631	2	2
53762	82959	4	7
242137	242138	3	2
242137	242135	2	1
95692	25186	1	1
18221	122437	3	2
49948	62792	4	3
41990	41992	5	3
144797	144796	4	2
128375	19288	2	1
87255	26427	1	1
89988	124828	5	3
96987	81009	20	11
203169	203172	8	9
70772	91421	14	8
27114	85947	1	1
42305	79793	6	3
66792	66790	20	11
66792	66793	1	1
96987	81001	1	1
244864	168633	5	3
131291	127321	2	1
49766	49767	3	2
75179	60376	1	1
116654	116660	1	1
84561	156132	2	1
162799	162798	1	1
197954	187905	2	1
204428	138279	1	1
116654	116659	5	3
142401	142283	1	1
177657	62556	1	1
232459	40228	1	1
30837	30833	2	1
134313	164963	2	1
96987	81011	6	3
228349	228415	1	1
22623	22633	3	2
196636	196628	1	1
59842	59841	1	1
91201	91201	8	5
193247	7678	1	1
7935	7937	3	2
32374	32375	1	1
66985	66986	3	2
202071	210841	3	2
28238	71867	20	11
92860	42724	10	6
207775	42588	9	10
15514	39583	3	2
129468	128324	12	7
87948	87949	4	3
59122	59044	1	1
187049	29595	1	1
212074	212065	3	2
222400	108821	7	4
65484	65493	2	1
212074	212063	2	1
199049	199048	1	1
22623	22625	8	5
22623	22624	8	4
61185	61156	2	1
78690	91458	20	11
28186	119777	7	4
36568	36567	1	1
3562	3572	5	3
20237	149368	2	1
60668	127558	1	1
116427	51493	2	1
187049	29587	1	1
33879	16464	3	2
205694	57987	16	17
19288	128375	2	1
79521	79514	2	1
91965	75801	2	2
160122	7075	3	3
173388	24149	2	1
123584	123606	40	23
98262	98259	7	4
65484	65486	2	2
81640	81645	4	3
182494	182493	1	1
109470	12110	2	1
23332	23333	1	1
81640	81641	2	1
164424	171039	1	1
23332	23331	4	2
97416	97446	4	2
177378	177370	1	1
176048	5704	3	2
44990	44988	10	6
165748	165745	7	4
93563	93554	4	3
142919	142931	7	4
225363	224346	3	2
29093	29103	4	2
184017	29178	1	1
175058	87700	2	1
59643	12183	3	2
20160	21170	1	1
121393	121400	2	1
212074	212046	6	4
74645	74693	1	1
226294	165839	1	1
136552	136540	2	1
170786	170787	1	1
74645	74697	1	1
104574	104580	4	2
12986	38019	2	2
53697	105910	4	2
229872	229839	7	4
36530	36533	15	9
127554	127555	2	1
12019	12023	5	3
79750	79759	1	1
214458	76983	2	2
104018	92706	1	1
3748	198987	1	1
67500	67461	2	1
142919	142920	2	1
168426	168406	5	3
43062	113485	2	1
21987	21942	6	4
108646	114048	1	1
213489	175098	5	3
54559	54563	7	4
21751	96427	7	4
116620	17138	1	1
170786	170799	2	1
215419	215424	4	2
182240	20335	3	2
190056	190059	1	1
182240	20337	1	1
191698	149727	1	1
76122	247312	1	1
30996	31000	4	2
107616	78946	1	1
30996	31001	3	3
215419	215425	3	2
19517	19518	2	1
37042	37171	5	5
19517	19516	1	1
26306	26308	3	3
150688	69757	10	6
72984	72988	31	17
65277	59209	1	1
26306	26303	12	7
199594	803	7	4
27078	133847	3	2
38291	181651	9	5
141604	141605	3	2
124748	124745	6	4
142919	142918	3	2
30837	30841	2	1
128203	128155	1	1
57207	57212	3	2
77083	77131	1	1
175058	87729	3	2
30837	30845	2	1
11004	10778	5	3
165622	214248	19	11
127554	127568	3	2
134133	134128	1	1
7809	66993	1	1
178951	144162	3	2
183091	83411	4	2
107504	107502	9	6
136582	89165	1	1
168426	168427	2	1
35848	35778	6	3
79750	79736	2	1
136582	89164	1	1
13025	13022	12	7
212074	212031	3	2
128495	15183	8	4
54559	54541	9	5
80285	9312	4	3
124748	124735	3	2
77083	77121	1	1
77307	77286	2	2
2963	197978	1	1
57207	57205	4	2
36530	36528	18	11
200379	9499	5	3
90851	108480	3	2
5652	5647	7	4
213954	213963	1	1
104608	188274	1	1
5652	5648	6	3
116790	116776	1	1
22558	94903	2	1
23682	7403	3	2
81248	180065	1	1
88069	88068	3	2
129013	91452	4	2
148117	148115	2	1
55381	45455	1	1
173492	173493	4	2
166293	52426	8	5
203804	118410	2	1
226077	115963	1	1
148117	148118	2	1
72203	71888	1	1
72203	71887	3	2
49475	169975	4	3
86854	127159	1	1
234884	153148	2	1
22179	78046	4	2
235329	235329	14	8
187438	186780	5	3
38334	38335	2	1
59111	59043	2	1
44377	187892	1	1
124532	181722	2	1
58297	80257	13	8
95933	192307	3	2
13025	13042	3	2
146785	159102	1	1
55381	45444	1	1
124748	124752	10	6
148117	148105	3	2
67561	67670	9	5
20313	20314	1	1
29101	32545	2	1
23588	99863	6	3
60162	40144	12	7
228676	228701	3	2
88069	88070	1	1
40601	115328	12	7
67968	218685	1	1
190792	190791	3	2
1398	176138	7	4
81424	211521	5	3
19449	19451	2	1
44912	123165	2	1
44912	123164	4	3
190599	190592	8	4
228298	229592	2	1
192800	192754	11	6
50339	158857	7	4
190599	190597	2	1
176973	796	1	1
44994	49457	2	2
141574	153043	1	1
144080	87439	1	1
228298	229590	2	1
153602	153615	4	3
65751	65771	5	3
43735	79415	2	1
36580	11800	1	1
245010	245008	3	2
106587	125622	2	1
43735	79412	1	1
29101	32558	5	3
20097	20098	2	1
208709	81254	2	1
13734	12232	6	4
116790	116792	15	9
